region,name,year,month,basestate,targetstate,countryid,groupid,ucdpid_con,ucdpid_dyad,neldaid,election,alias,part,propart,nopart,viop,peacep,winner,priorp,active,ucdp,terr,beyond_10u,
ME,Revolutionary People's Liberation Party/Front (DHKP/C),1986,,Turkey,Turkey,640,64014,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Revolutionary People's Liberation Party/Front (DHKP/C),1987,11,Turkey,Turkey,640,64014,,,640-1987-1129-L1,1,,0,,"IPU, Turkey 1987",0,0,0,0,0,0,0,0,
ME,Revolutionary People's Liberation Party/Front (DHKP/C),1988,,Turkey,Turkey,640,64014,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Revolutionary People's Liberation Party/Front (DHKP/C),1989,,Turkey,Turkey,640,64014,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Revolutionary People's Liberation Party/Front (DHKP/C),1990,,Turkey,Turkey,640,64014,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Revolutionary People's Liberation Party/Front (DHKP/C),1991,10,Turkey,Turkey,640,64014,1-188,330,640-1991-1020-L1,1,Devrimci Sol,0,,"Election World, Turkey 1991",0,0,0,0,1,1,0,0,330
ME,Revolutionary People's Liberation Party/Front (DHKP/C),1992,,Turkey,Turkey,640,64014,1-188,330,,0,Devrimci Sol,0,,,0,0,0,0,1,1,0,0,330
ME,Revolutionary People's Liberation Party/Front (DHKP/C),1993,,Turkey,Turkey,640,64014,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Revolutionary People's Liberation Party/Front (DHKP/C),1994,,Turkey,Turkey,640,64014,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Revolutionary People's Liberation Party/Front (DHKP/C),1995,12,Turkey,Turkey,640,64014,,,640-1995-1224-L1,1,,0,,"Election World, Turkey 1995",0,0,0,0,1,0,0,0,
ME,Revolutionary People's Liberation Party/Front (DHKP/C),1996,,Turkey,Turkey,640,64014,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Revolutionary People's Liberation Party/Front (DHKP/C),1997,,Turkey,Turkey,640,64014,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Revolutionary People's Liberation Party/Front (DHKP/C),1998,,Turkey,Turkey,640,64014,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Revolutionary People's Liberation Party/Front (DHKP/C),1999,4,Turkey,Turkey,640,64014,,,640-1999-0418-L1,1,,0,,"Election World, Turkey 1999",0,0,0,0,1,0,0,0,
ME,Revolutionary People's Liberation Party/Front (DHKP/C),2000,,Turkey,Turkey,640,64014,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Revolutionary People's Liberation Party/Front (DHKP/C),2001,,Turkey,Turkey,640,64014,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Revolutionary People's Liberation Party/Front (DHKP/C),2002,11,Turkey,Turkey,640,64014,,,640-2002-1103-L1,1,,0,,"Election World, Turkey 2002",0,0,0,0,1,0,0,0,
ME,Revolutionary People's Liberation Party/Front (DHKP/C),2003,,Turkey,Turkey,640,64014,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Revolutionary People's Liberation Party/Front (DHKP/C),2004,,Turkey,Turkey,640,64014,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Revolutionary People's Liberation Party/Front (DHKP/C),2005,,Turkey,Turkey,640,64014,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Revolutionary People's Liberation Party/Front (DHKP/C),2006,,Turkey,Turkey,640,64014,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Revolutionary People's Liberation Party/Front (DHKP/C),2007,7,Turkey,Turkey,640,64014,,,640-2007-0722-L1,1,,0,,"Election World, Turkey 2007",0,0,0,0,0,0,0,0,
ME,Revolutionary People's Liberation Party/Front (DHKP/C),2008,,Turkey,Turkey,640,64014,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Revolutionary People's Liberation Party/Front (DHKP/C),2009,,Turkey,Turkey,640,64014,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Revolutionary People's Liberation Party/Front (DHKP/C),2010,,Turkey,Turkey,640,64014,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Front (TPLF) (THKP-C),1967,,Turkey,"Turkey, United States",640,64015,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Front (TPLF) (THKP-C),1968,,Turkey,"Turkey, United States",640,64015,,,640-1968-0602-L1,0,,0,,,0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Front (TPLF) (THKP-C),1969,10,Turkey,"Turkey, United States",640,64015,,,640-1969-1012-L1,1,,0,,"IPU, Turkey 1969",0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Front (TPLF) (THKP-C),1970,,Turkey,"Turkey, United States",640,64015,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Front (TPLF) (THKP-C),1971,,Turkey,"Turkey, United States",640,64015,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Front (TPLF) (THKP-C),1972,,Turkey,"Turkey, United States",640,64015,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Turkish People's Liberation Front (TPLF) (THKP-C),1973,10,Turkey,"Turkey, United States",640,64015,,,640-1973-1014-L1,1,,0,,"IPU, Turkey 1973",0,0,0,0,1,0,0,0,
ME,Turkish People's Liberation Front (TPLF) (THKP-C),1974,,Turkey,"Turkey, United States",640,64015,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Turkish People's Liberation Front (TPLF) (THKP-C),1975,,Turkey,"Turkey, United States",640,64015,,,640-1975-1012-L1,0,,0,,,0,0,0,0,1,0,0,0,
ME,Turkish People's Liberation Front (TPLF) (THKP-C),1976,,Turkey,"Turkey, United States",640,64015,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Turkish People's Liberation Front (TPLF) (THKP-C),1977,6,Turkey,"Turkey, United States",640,64015,,,640-1977-0605-L1,1,,0,,"IPU, Turkey 1977",0,0,0,0,1,0,0,0,
ME,Turkish People's Liberation Front (TPLF) (THKP-C),1978,,Turkey,"Turkey, United States",640,64015,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Turkish People's Liberation Front (TPLF) (THKP-C),1979,,Turkey,"Turkey, United States",640,64015,,,640-1979-1014-L1,0,,0,,,0,0,0,0,1,0,0,0,
ME,Turkish People's Liberation Front (TPLF) (THKP-C),1980,,Turkey,"Turkey, United States",640,64015,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Turkish People's Liberation Front (TPLF) (THKP-C),1981,,Turkey,"Turkey, United States",640,64015,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Front (TPLF) (THKP-C),1982,,Turkey,"Turkey, United States",640,64015,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Front (TPLF) (THKP-C),1983,11,Turkey,"Turkey, United States",640,64015,,,640-1983-1106-L1,1,,0,,"IPU, Turkey 1983",0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Front (TPLF) (THKP-C),1984,,Turkey,"Turkey, United States",640,64015,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Front (TPLF) (THKP-C),1985,,Turkey,"Turkey, United States",640,64015,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Front (TPLF) (THKP-C),1986,,Turkey,"Turkey, United States",640,64015,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Front (TPLF) (THKP-C),1987,11,Turkey,"Turkey, United States",640,64015,,,640-1987-1129-L1,1,,0,,"IPU, Turkey 1987",0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Front (TPLF) (THKP-C),1988,,Turkey,"Turkey, United States",640,64015,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Front (TPLF) (THKP-C),1989,,Turkey,"Turkey, United States",640,64015,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Front (TPLF) (THKP-C),1990,,Turkey,"Turkey, United States",640,64015,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Jaish al-Mujahideen,2000,3,Iraq,"Iraq, United States",645,64510,,,645-2000-0327-L1,1,,0,,"Election World, Iraq 2000",0,0,0,0,0,0,0,0,
ME,Jaish al-Mujahideen,2001,,Iraq,"Iraq, United States",645,64510,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Jaish al-Mujahideen,2002,,Iraq,"Iraq, United States",645,64510,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Jaish al-Mujahideen,2003,,Iraq,"Iraq, United States",645,64510,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Jaish al-Mujahideen,2004,,Iraq,"Iraq, United States",645,64510,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Jaish al-Mujahideen,2005,1,Iraq,"Iraq, United States",645,64510,,,645-2005-1215-L1,1,,0,,"Election World, Iraq 2005",0,0,0,0,1,0,0,0,
ME,Jaish al-Mujahideen,2006,,Iraq,"Iraq, United States",645,64510,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Jaish al-Mujahideen,2007,,Iraq,"Iraq, United States",645,64510,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Jaish al-Mujahideen,2008,,Iraq,"Iraq, United States",645,64510,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Jaish al-Mujahideen,2009,,Iraq,"Iraq, United States",645,64510,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Jaish al-Mujahideen,2010,3,Iraq,"Iraq, United States",645,64510,,,645-2010-0307-L1,1,,0,,"Election World, Iraq 2010",0,0,0,0,0,0,0,0,
ME,Mujahideen Shura Council,1999,,Iraq,"Iraq, United States",645,64511,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Mujahideen Shura Council,2000,3,Iraq,"Iraq, United States",645,64511,,,645-2000-0327-L1,1,,0,,"Election World, Iraq 2000",0,0,0,0,0,0,0,0,
ME,Mujahideen Shura Council,2001,,Iraq,"Iraq, United States",645,64511,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Mujahideen Shura Council,2002,,Iraq,"Iraq, United States",645,64511,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Mujahideen Shura Council,2003,,Iraq,"Iraq, United States",645,64511,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Mujahideen Shura Council,2004,,Iraq,"Iraq, United States",645,64511,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Mujahideen Shura Council,2005,1,Iraq,"Iraq, United States",645,64511,,,645-2005-1215-L1,1,,0,,"Election World, Iraq 2005",0,0,0,0,1,0,0,0,
ME,Mujahideen Shura Council,2006,,Iraq,"Iraq, United States",645,64511,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Mujahideen Shura Council,2007,,Iraq,"Iraq, United States",645,64511,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Mujahideen Shura Council,2008,,Iraq,"Iraq, United States",645,64511,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Mujahideen Shura Council,2009,,Iraq,"Iraq, United States",645,64511,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Mujahideen Shura Council,2010,3,Iraq,"Iraq, United States",645,64511,,,645-2010-0307-L1,1,,0,,"Election World, Iraq 2010",0,0,0,0,0,0,0,0,
ME,Patriotic Union of Kurdistan (PUK),1971,,Iraq,Iraq,645,64512,,,,0,,0,,,0,0,0,0,0,0,1,0,
ME,Patriotic Union of Kurdistan (PUK),1972,,Iraq,Iraq,645,64512,,,,0,,0,,,0,0,0,0,0,0,1,0,
ME,Patriotic Union of Kurdistan (PUK),1973,,Iraq,Iraq,645,64512,,,,0,,0,,,0,0,0,0,0,0,1,0,
ME,Patriotic Union of Kurdistan (PUK),1974,,Iraq,Iraq,645,64512,,,,0,,0,,,0,0,0,0,0,0,1,0,
ME,Patriotic Union of Kurdistan (PUK),1975,,Iraq,Iraq,645,64512,,,,0,,0,,,0,0,0,0,0,0,1,0,
ME,Patriotic Union of Kurdistan (PUK),1976,,Iraq,Iraq,645,64512,Jan-74,285,,0,,0,,,0,0,0,0,1,1,1,0,285
ME,Patriotic Union of Kurdistan (PUK),1977,,Iraq,Iraq,645,64512,Jan-74,285,,0,,0,,,0,0,0,0,1,1,1,0,285
ME,Patriotic Union of Kurdistan (PUK),1978,,Iraq,Iraq,645,64512,Jan-74,285,,0,,0,,,0,0,0,0,1,1,1,0,285
ME,Patriotic Union of Kurdistan (PUK),1979,,Iraq,Iraq,645,64512,,,,0,,0,,,0,0,0,0,1,0,1,0,
ME,Patriotic Union of Kurdistan (PUK),1980,6,Iraq,Iraq,645,64512,Jan-74,285,645-1980-0620-L1,1,,0,,"Election World, Iraq 1980",0,0,0,0,1,1,1,0,285
ME,Patriotic Union of Kurdistan (PUK),1981,,Iraq,Iraq,645,64512,Jan-74,285,,0,,0,,,0,0,0,0,1,1,1,0,285
ME,Patriotic Union of Kurdistan (PUK),1982,,Iraq,Iraq,645,64512,Jan-74,285,,0,,0,,,0,0,0,0,1,1,1,0,285
ME,Patriotic Union of Kurdistan (PUK),1983,,Iraq,Iraq,645,64512,Jan-74,285,,0,,0,,,0,0,0,0,1,1,1,0,285
ME,Patriotic Union of Kurdistan (PUK),1984,10,Iraq,Iraq,645,64512,,,645-1984-1020-L1,1,,0,,"Election World, Iraq 1984",0,0,0,0,1,0,1,0,
ME,Patriotic Union of Kurdistan (PUK),1985,,Iraq,Iraq,645,64512,Jan-74,285,,0,,0,,,0,0,0,0,1,1,1,0,285
ME,Patriotic Union of Kurdistan (PUK),1986,,Iraq,Iraq,645,64512,Jan-74,285,,0,,0,,,0,0,0,0,1,1,1,0,285
ME,Patriotic Union of Kurdistan (PUK),1987,,Iraq,Iraq,645,64512,Jan-74,285,,0,,0,,,0,0,0,0,1,1,1,0,285
ME,Patriotic Union of Kurdistan (PUK),1988,,Iraq,Iraq,645,64512,Jan-74,285,,0,,0,,,0,0,0,0,1,1,1,0,285
ME,Patriotic Union of Kurdistan (PUK),1989,4,Iraq,Iraq,645,64512,Jan-74,285,645-1989-0401-L1,1,,0,,"Election World, Iraq 1989",0,0,0,0,1,1,1,0,285
ME,Patriotic Union of Kurdistan (PUK),1990,,Iraq,Iraq,645,64512,Jan-74,285,,0,,0,,,0,0,0,0,1,1,1,0,285
ME,Patriotic Union of Kurdistan (PUK),1991,,Iraq,Iraq,645,64512,Jan-74,285,,0,,0,,,0,0,0,0,1,1,1,0,285
ME,Patriotic Union of Kurdistan (PUK),1992,,Iraq,Iraq,645,64512,Jan-74,285,,0,,0,,,0,0,0,0,1,1,1,0,285
ME,Patriotic Union of Kurdistan (PUK),1993,,Iraq,Iraq,645,64512,,,,0,,0,,,0,0,0,0,1,0,1,0,
ME,Patriotic Union of Kurdistan (PUK),1994,,Iraq,Iraq,645,64512,,,,0,,0,,,0,0,0,0,1,0,1,0,
ME,Patriotic Union of Kurdistan (PUK),1995,,Iraq,Iraq,645,64512,Jan-74,285,,0,,0,,,0,0,0,0,1,1,1,0,285
ME,Patriotic Union of Kurdistan (PUK),1996,3,Iraq,Iraq,645,64512,Jan-74,285,645-1996-0324-L1,1,,0,,"Election World, Iraq 1996",0,0,0,0,1,1,1,0,285
ME,Patriotic Union of Kurdistan (PUK),1997,,Iraq,Iraq,645,64512,,,,0,,0,,,0,0,0,0,1,0,1,0,
ME,Patriotic Union of Kurdistan (PUK),1998,,Iraq,Iraq,645,64512,,,,0,,0,,,0,0,0,0,1,0,1,0,
ME,Patriotic Union of Kurdistan (PUK),1999,,Iraq,Iraq,645,64512,,,,0,,0,,,0,0,0,0,1,0,1,0,
ME,Patriotic Union of Kurdistan (PUK),2000,3,Iraq,Iraq,645,64512,,,645-2000-0327-L1,1,,0,,"Election World, Iraq 2000",0,0,0,0,1,0,1,0,
ME,Patriotic Union of Kurdistan (PUK),2001,,Iraq,Iraq,645,64512,,,,0,,0,,,0,0,0,0,1,0,1,0,
ME,Patriotic Union of Kurdistan (PUK),2002,,Iraq,Iraq,645,64512,,,,0,,0,,,0,0,0,0,1,0,1,0,
ME,Patriotic Union of Kurdistan (PUK),2003,,Iraq,Iraq,645,64512,,,,0,,0,,,0,0,0,0,1,0,1,0,
ME,Patriotic Union of Kurdistan (PUK),2004,,Iraq,Iraq,645,64512,,,,0,,0,,,0,0,0,0,1,0,1,0,
ME,Patriotic Union of Kurdistan (PUK),2005,1,Iraq,Iraq,645,64512,,,645-2005-1215-L1,1,Democratic Patriotic Alliance of Kurdistan/Kurdistan Alliance/Kurdistan Gathering,1,"Election World, Iraq 2005",,0,0,1,0,1,0,1,0,
ME,Patriotic Union of Kurdistan (PUK),2006,,Iraq,Iraq,645,64512,,,,0,,0,,,0,0,0,0,0,0,1,0,
ME,Patriotic Union of Kurdistan (PUK),2007,,Iraq,Iraq,645,64512,,,,0,,0,,,0,0,0,0,0,0,1,0,
ME,Patriotic Union of Kurdistan (PUK),2008,,Iraq,Iraq,645,64512,,,,0,,0,,,0,0,0,0,0,0,1,0,
ME,Patriotic Union of Kurdistan (PUK),2009,,Iraq,Iraq,645,64512,,,,0,,0,,,0,0,0,0,0,0,1,0,
ME,Patriotic Union of Kurdistan (PUK),2010,3,Iraq,Iraq,645,64512,,,645-2010-0307-L1,1,Democratic Patriotic Alliance of Kurdistan/Kurdistan Alliance/Kurdistan Gathering,1,"Election World, Iraq 2010",,0,0,0,0,0,0,1,0,
ME,Soldiers of the Prophet's Companions,2000,3,Iraq,Iraq,645,64513,,,645-2000-0327-L1,1,,0,,"IPU, Iraq 2000",0,0,0,0,0,0,0,0,
ME,Soldiers of the Prophet's Companions,2001,,Iraq,Iraq,645,64513,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Soldiers of the Prophet's Companions,2002,,Iraq,Iraq,645,64513,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Soldiers of the Prophet's Companions,2003,,Iraq,Iraq,645,64513,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Soldiers of the Prophet's Companions,2004,,Iraq,Iraq,645,64513,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Soldiers of the Prophet's Companions,2005,1,Iraq,Iraq,645,64513,,,645-2005-1215-L1,1,,0,,"IPU, Iraq 2005 (Jan. & Dec.)",0,0,0,0,1,0,0,0,
ME,Soldiers of the Prophet's Companions,2006,,Iraq,Iraq,645,64513,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Soldiers of the Prophet's Companions,2007,,Iraq,Iraq,645,64513,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Soldiers of the Prophet's Companions,2008,,Iraq,Iraq,645,64513,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Soldiers of the Prophet's Companions,2009,,Iraq,Iraq,645,64513,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Soldiers of the Prophet's Companions,2010,3,Iraq,Iraq,645,64513,,,645-2010-0307-L1,1,,0,,"IPU, Iraq 2010",0,0,0,0,0,0,0,0,
ME,Ansar al-Islam (AI),1997,,Iraq,Iraq,645,64514,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Ansar al-Islam (AI),1998,,Iraq,Iraq,645,64514,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Ansar al-Islam (AI),1999,,Iraq,Iraq,645,64514,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Ansar al-Islam (AI),2000,3,Iraq,Iraq,645,64514,,,645-2000-0327-L1,1,,0,,"IPU, Iraq 2000",0,0,0,0,0,0,0,0,
ME,Ansar al-Islam (AI),2001,,Iraq,Iraq,645,64514,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Ansar al-Islam (AI),2002,,Iraq,Iraq,645,64514,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Ansar al-Islam (AI),2003,,Iraq,Iraq,645,64514,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Ansar al-Islam (AI),2004,,Iraq,Iraq,645,64514,Jan-62,443,,0,,0,,,0,0,0,0,1,1,0,0,443
ME,Ansar al-Islam (AI),2005,1,Iraq,Iraq,645,64514,Jan-62,443,645-2005-1215-L1,1,,0,,"IPU, Iraq 2005 (Jan. & Dec.)",0,0,0,0,1,1,0,0,443
ME,Ansar al-Islam (AI),2006,,Iraq,Iraq,645,64514,Jan-62,443,,0,,0,,,0,0,0,0,1,1,0,0,
ME,Ansar al-Islam (AI),2007,,Iraq,Iraq,645,64514,Jan-62,443,,0,,0,,,0,0,0,0,1,1,0,0,443
ME,Ansar al-Islam (AI),2008,,Iraq,Iraq,645,64514,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Ansar al-Islam (AI),2009,,Iraq,Iraq,645,64514,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Ansar al-Islam (AI),2010,3,Iraq,Iraq,645,64514,,,645-2010-0307-L1,1,,0,,"IPU, Iraq 2010",0,0,0,0,1,0,0,0,
ME,Tawhid and Jihad (JTJ),1998,,Iraq,"Iraq, United States",645,64515,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Tawhid and Jihad (JTJ),1999,,Iraq,"Iraq, United States",645,64515,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Tawhid and Jihad (JTJ),2000,3,Iraq,"Iraq, United States",645,64515,,,645-2000-0327-L1,1,,0,,"IPU, Iraq 2000",0,0,0,0,0,0,0,0,
ME,Tawhid and Jihad (JTJ),2001,,Iraq,"Iraq, United States",645,64515,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Tawhid and Jihad (JTJ),2002,,Iraq,"Iraq, United States",645,64515,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Tawhid and Jihad (JTJ),2003,,Iraq,"Iraq, United States",645,64515,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Tawhid and Jihad (JTJ),2004,,Iraq,"Iraq, United States",645,64515,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Tawhid and Jihad (JTJ),2005,1,Iraq,"Iraq, United States",645,64515,,,645-2005-1215-L1,1,,0,,"IPU, Iraq 2005 (Jan. & Dec.)",0,0,0,0,1,0,0,0,
ME,Tawhid and Jihad (JTJ),2006,,Iraq,"Iraq, United States",645,64515,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Tawhid and Jihad (JTJ),2007,,Iraq,"Iraq, United States",645,64515,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Tawhid and Jihad (JTJ),2008,,Iraq,"Iraq, United States",645,64515,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Tawhid and Jihad (JTJ),2009,,Iraq,"Iraq, United States",645,64515,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Tawhid and Jihad (JTJ),2010,3,Iraq,"Iraq, United States",645,64515,,,645-2010-0307-L1,1,,0,,"IPU, Iraq 2010",0,0,0,0,0,0,0,0,
ME,Islamic Action in Iraq,1979,,Iraq,Iraq,645,64516,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Islamic Action in Iraq,1980,6,Iraq,Iraq,645,64516,,,645-1980-0620-L1,1,,0,,"IPU, Iraq 1980",0,0,0,0,0,0,0,0,
ME,Islamic Action in Iraq,1981,,Iraq,Iraq,645,64516,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Islamic Action in Iraq,1982,,Iraq,Iraq,645,64516,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Islamic Action in Iraq,1983,,Iraq,Iraq,645,64516,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Islamic Action in Iraq,1984,10,Iraq,Iraq,645,64516,,,645-1984-1020-L1,1,,0,,"IPU, Iraq 1984",0,0,0,0,1,0,0,0,
ME,Islamic Action in Iraq,1985,,Iraq,Iraq,645,64516,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Islamic Action in Iraq,1986,,Iraq,Iraq,645,64516,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Islamic Action in Iraq,1987,,Iraq,Iraq,645,64516,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Islamic Action in Iraq,1988,,Iraq,Iraq,645,64516,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Islamic Action in Iraq,1989,4,Iraq,Iraq,645,64516,,,645-1989-0401-L1,1,,0,,"IPU, Iraq 1989",0,0,0,0,1,0,0,0,
ME,Islamic Action in Iraq,1990,,Iraq,Iraq,645,64516,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Islamic Action in Iraq,1991,,Iraq,Iraq,645,64516,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Islamic Action in Iraq,1992,,Iraq,Iraq,645,64516,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Islamic Action in Iraq,1993,,Iraq,Iraq,645,64516,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Islamic Action in Iraq,1994,,Iraq,Iraq,645,64516,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Islamic Action in Iraq,1995,,Iraq,Iraq,645,64516,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Islamic Action in Iraq,1996,3,Iraq,Iraq,645,64516,,,645-1996-0324-L1,1,,0,,"IPU, Iraq 1996",0,0,0,0,0,0,0,0,
ME,Islamic Action in Iraq,1997,,Iraq,Iraq,645,64516,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Islamic Action in Iraq,1998,,Iraq,Iraq,645,64516,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Islamic Action in Iraq,1999,,Iraq,Iraq,645,64516,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Islamic Action in Iraq,2000,3,Iraq,Iraq,645,64516,,,645-2000-0327-L1,1,,0,,"Election World, Iraq 2000",0,0,0,0,0,0,0,0,
ME,Islamic Action in Iraq,2001,,Iraq,Iraq,645,64516,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Islamic Action Organization,1977,,Iraq,Iraq,645,64517,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Islamic Action Organization,1978,,Iraq,Iraq,645,64517,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Islamic Action Organization,1979,,Iraq,Iraq,645,64517,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Islamic Action Organization,1980,6,Iraq,Iraq,645,64517,,,645-1980-0620-L1,1,,0,,"IPU, Iraq 1980",0,0,0,0,0,0,0,0,
ME,Islamic Action Organization,1981,,Iraq,Iraq,645,64517,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Islamic Action Organization,1982,,Iraq,Iraq,645,64517,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Islamic Action Organization,1983,,Iraq,Iraq,645,64517,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Islamic Action Organization,1984,10,Iraq,Iraq,645,64517,,,645-1984-1020-L1,1,,0,,"IPU, Iraq 1984",0,0,0,0,1,0,0,0,
ME,Islamic Action Organization,1985,,Iraq,Iraq,645,64517,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Islamic Action Organization,1986,,Iraq,Iraq,645,64517,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Islamic Action Organization,1987,,Iraq,Iraq,645,64517,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Islamic Action Organization,1988,,Iraq,Iraq,645,64517,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Islamic Action Organization,1989,4,Iraq,Iraq,645,64517,,,645-1989-0401-L1,1,,0,,"IPU, Iraq 1989",0,0,0,0,1,0,0,0,
